aX,aY,aZ,gX,gY,gZ
0.117,0.230,0.834,-13.611,10.315,18.372
0.080,0.277,0.805,-15.686,9.888,17.578
0.032,0.309,0.761,-20.508,11.963,19.470
-0.005,0.321,0.731,-26.978,18.311,21.851
0.021,0.294,0.739,-32.104,28.015,21.423
0.069,0.315,0.762,-35.339,37.598,16.602
0.137,0.361,0.792,-38.025,42.969,10.376
0.181,0.412,0.797,-41.443,42.297,7.019
0.209,0.405,0.801,-45.105,36.987,7.751
0.280,0.355,0.801,-47.729,29.236,9.399
0.266,0.386,0.773,-48.889,20.569,6.714
0.255,0.411,0.774,-49.988,13.794,2.991
0.277,0.445,0.773,-48.401,8.850,0.610
0.248,0.478,0.755,-44.922,5.371,-3.540
0.224,0.475,0.731,-41.626,4.517,-7.507
0.198,0.467,0.727,-39.307,7.385,-10.803
0.152,0.490,0.730,-36.316,12.329,-15.564

0.465,1.829,0.411,10.864,-49.500,18.494
0.513,2.130,0.408,11.658,-35.400,13.550
0.577,2.342,0.358,17.395,-27.527,7.629
0.639,2.565,0.360,26.794,-26.245,-1.770
0.729,2.645,0.326,39.917,-33.264,-10.620
0.857,2.633,0.247,54.504,-49.194,-23.010
0.969,2.642,0.207,62.866,-72.876,-36.072
1.056,2.628,0.176,66.956,-105.835,-44.006
1.094,2.599,0.159,69.214,-144.897,-45.227
1.016,2.460,0.133,68.848,-185.913,-36.987
0.796,2.149,0.063,62.500,-224.243,-16.296
0.389,1.719,-0.046,47.546,-251.343,8.911
-0.106,1.214,-0.167,26.428,-259.155,28.564
-0.585,0.685,-0.251,2.014,-245.117,38.940
-1.045,0.090,-0.222,-22.217,-212.830,42.664
-1.321,-0.502,-0.084,-46.387,-170.837,38.391
-1.337,-1.018,0.104,-61.890,-131.042,19.714
-1.148,-1.416,0.467,-59.875,-104.431,-8.362
-0.892,-1.666,0.827,-41.931,-100.830,-34.973
-0.759,-1.819,1.029,-14.465,-121.704,-45.959
-0.790,-1.972,1.123,20.691,-152.466,-42.480
-0.982,-2.208,1.198,64.697,-175.049,-34.790
-1.270,-2.406,1.281,115.356,-176.575,-31.189
-1.493,-2.489,1.363,169.861,-150.696,-34.302
-1.538,-2.355,1.450,222.168,-97.534,-41.809
-1.435,-2.150,1.422,266.541,-23.254,-49.316
-1.108,-2.104,1.294,296.753,66.711,-58.350
-0.584,-2.110,1.121,296.631,166.626,-74.951
0.062,-2.003,1.106,260.071,263.489,-100.586
0.670,-1.682,1.243,196.350,333.313,-125.122
1.227,-1.214,1.432,122.986,357.239,-133.301
1.632,-0.764,1.614,57.495,332.458,-121.460
1.780,-0.507,1.687,9.705,269.287,-96.924
1.688,-0.383,1.589,-22.095,184.998,-65.430
1.435,-0.322,1.417,-44.189,97.595,-27.039
1.092,-0.308,1.194,-58.289,20.447,14.587
0.763,-0.316,1.016,-66.284,-38.330,53.040
0.445,-0.333,0.892,-66.467,-79.285,81.421
0.174,-0.340,0.807,-59.448,-103.760,97.046
-0.042,-0.342,0.770,-47.485,-113.525,100.281
-0.182,-0.385,0.778,-33.325,-110.718,93.811
-0.218,-0.373,0.787,-20.020,-100.830,79.285
-0.396,-0.453,0.652,-12.634,-84.900,64.941
-0.419,-0.405,0.752,-13.733,-52.856,52.124
-0.331,-0.333,0.804,-13.672,-22.339,39.612
-0.186,-0.403,0.764,-10.254,1.892,31.982
-0.095,-0.358,0.821,-13.916,23.804,24.170
-0.020,-0.262,0.848,-17.151,38.086,18.799
0.038,-0.217,0.899,-16.785,48.767,14.343
0.110,-0.088,0.991,-12.512,56.335,9.216
0.226,-0.062,1.072,-4.456,56.641,11.108
0.331,-0.099,1.126,5.859,46.997,16.357
